0.68,4.2,0.64,0.91,1.52,3.5,1.36,5.52,2.16,4.85,2.56,1.2,0.71,0.67,2.31,0.73,0.64,1.98,1.15
0.41,4.26,0.82,1.03,1.76,3.37,3.64,2.02,1.64,5.89,3.44,1.04,0.5,0.71,0.93,0.33,0.73,1.44,0.72
0.94,3.83,0.63,2.14,1.05,3.23,2.07,0.86,1.95,5.64,2.4,1.29,0.45,0.62,0.89,0.55,0.74,2.58,0.5
1.57,5.74,0.96,0.81,0.47,3.73,12.86,0.81,1.94,4.91,3.07,0.94,0.95,4.01,1.01,0.55,0.49,2.5,0.63
1.15,3.88,0.32,1.31,1.83,2.97,1.88,2.32,1.58,5.81,2.58,1.09,0.36,0.51,0.93,0.47,0.99,1.52,0.57
0.33,4.25,0.49,1.43,2.29,3.72,1.36,0.58,1.89,5.29,2.5,0.95,0.4,0.81,0.86,0.63,0.38,2.32,0.51
0.9,4.15,0.78,0.92,1.04,3.27,2.2,0.6,1.92,4.75,2.88,1.06,0.5,0.32,1.03,0.6,0.36,2.47,0.68
0.41,4.08,0.65,0.79,1.31,5.15,3.38,0.93,2.98,5.54,2.78,1.1,0.36,0.78,0.83,0.39,0.79,1.8,0.8
0.93,4.02,0.64,1.88,2.39,3,1.75,2.71,1.96,4.49,2.62,1.09,0.69,0.56,0.89,0.51,0.79,1.72,1.09
0.96,4.23,0.68,1.05,1.7,4.07,1.76,0.98,3.57,4.59,3.48,1.1,0.39,0.77,0.86,0.4,0.53,2.09,0.93
1.3,4.12,0.77,1.48,0.56,3.07,2.02,0.4,3.37,5.67,2.49,1.17,0.6,0.65,0.83,0.32,0.88,2.03,0.96
0.61,3.83,0.85,0.56,1.66,3.07,2.71,1.68,2.23,5.02,2.53,1.24,0.36,0.72,0.87,0.72,0.54,1.62,0.79
0.34,3.91,0.64,1.13,1.97,3.36,3.22,0.59,2.58,4.61,2.81,1.1,0.31,0.59,0.82,0.6,0.52,1.83,0.79
0.85,4.27,0.56,1.72,1.86,2.91,1.81,1.9,2.26,4.65,2.88,1.04,0.5,0.72,0.88,0.69,0.64,2.27,1.06
0.93,4.02,0.95,1.95,2,3,2.13,2.4,1.66,5.33,2.65,1.08,0.36,0.55,0.9,0.39,0.84,1.82,1.06
0.94,3.76,0.8,0.8,1.69,3.22,3.83,0.5,2.31,4.75,2.62,0.99,0.52,0.72,0.92,0.4,0.62,2.61,0.58
0.83,3.73,0.7,1.04,1.03,3.48,3,4.43,1.94,5.13,1.64,1.12,0.34,0.75,0.88,0.61,0.53,2.36,0.35
1.15,3.88,0.51,1.3,1.65,2.97,2.2,1.96,1.77,5.17,2.73,1.11,0.35,0.58,0.93,0.44,0.83,2.14,0.92
0.46,3.85,0.74,1.5,0.89,3.42,3.56,0.57,1.95,4.99,2.63,1.27,0.37,0.66,0.93,0.63,0.89,1.68,0.79
0.43,4.16,0.71,0.97,1.61,3.22,0.94,2.23,3.31,4.13,2.79,1.08,0.31,0.56,0.88,0.26,0.55,2.23,0.72
0.32,4.3,0.8,1.05,0.59,2.98,2.11,4.92,1.71,5.39,2.64,0.9,0.86,0.61,0.88,0.38,0.47,1.81,0.64
0.88,3.74,0.81,1.37,1.22,3.43,0.9,4.24,2.18,4.63,2.69,1.02,0.36,0.74,0.87,0.51,0.36,2.16,0.92
0.92,4.05,0.83,1.87,1.87,2.96,3.17,2.28,2.78,4.07,2.51,1.05,0.48,0.58,0.92,0.39,0.62,2.29,0.94
0.76,4.12,0.38,1.35,1,3.24,3.06,0.99,2.61,4.36,2.78,1.2,0.52,0.7,0.83,0.53,0.66,1.95,0.77
0.71,3.92,0.56,1.4,1.21,3.39,1.43,0.39,4.87,4.07,2.56,1.48,0.52,0.5,0.87,0.42,0.68,1.92,1
0.76,4.12,0.69,1.15,0.9,3.24,3.57,0.94,2,4.83,2.81,1.03,0.46,0.48,0.82,0.65,0.72,2.06,0.6
0.43,4.11,0.34,2.16,0.68,2.97,1.8,1.13,2.56,5.02,2.56,1.02,0.54,0.39,0.87,0.43,0.64,1.83,0.89
0.83,4.09,0.61,1.51,1.43,2.95,2.61,1.14,3.36,3.56,2.76,1.1,0.55,0.7,0.91,0.19,0.65,1.78,0.76
0.34,3.91,0.64,1.65,1.45,3.36,3.37,0.89,2.22,5.25,2.3,1.13,0.42,0.49,0.9,0.66,0.46,2.32,0.58
0.92,4.55,0.83,1.08,1.58,2.9,1.7,1.7,5,4.95,2.03,1.39,0.42,0.55,0.9,0.45,0.81,1.7,0.91
0.61,4.05,0.42,1.38,0.79,2.93,1.61,1.16,2.26,5.17,2.83,1.13,0.34,0.41,0.86,0.63,0.69,1.96,0.92
0.13,4.41,0.34,1.77,1.07,2.97,1.53,1.59,1.78,5.9,2.08,1.02,0.43,0.66,0.94,0.4,0.66,2.12,0.84
0.43,3.83,0.84,1.09,0.94,3.26,3.4,1.01,1.83,5.97,2.7,1.16,0.41,0.65,0.91,0.55,0.75,1.96,0.9
0.72,3.71,0.68,1.2,1.65,2.94,2.49,2.24,1.97,5.09,2.58,1.15,0.36,0.79,0.91,0.34,0.66,1.97,0.84
0.71,3.97,0.67,1.17,1.5,3.13,2.01,1.25,1.96,5.26,2.65,1.16,0.44,0.56,0.9,0.57,0.7,2.56,0.71
0.71,3.97,0.44,0.98,1.93,3.13,1.66,2.6,3.36,3.27,2.68,1.31,0.39,0.62,0.93,0.48,0.28,2.15,0.98
0.92,4.05,0.66,1.62,2.29,2.96,2.81,0.89,4.84,4.93,2.55,1.18,0.36,0.57,0.89,0.2,0.75,1.77,0.77
0.98,3.77,0.74,1.23,1.31,3.1,2.51,1.6,2.2,5.08,2.44,1.26,0.45,0.68,0.83,0.27,0.34,1.92,0.55
0.73,3.98,0.42,1.21,0.83,3.03,2.02,1.46,1.63,5.16,2.59,1.03,0.43,0.54,0.9,0.43,0.53,2.08,0.55
1.18,3.98,0.39,0.96,1.87,3.07,1.88,1.34,2.37,4.93,2.3,1,0.53,0.43,0.89,0.59,0.57,2.24,0.82
0.76,4.34,1.14,0.85,1.3,3.12,1.26,2.69,1.67,4.43,2.09,1.2,0.46,0.55,0.94,0.35,0.68,1.86,0.88
1.2,4.29,0.5,1.12,1.07,3.09,1.21,3.13,1.52,4.89,2.28,1.05,0.6,0.53,0.9,0.33,0.67,2.3,0.63
0.38,3.92,0.68,0.67,1.46,3.73,1.44,0.87,1.63,4.85,2.3,1.08,0.51,0.78,0.87,0.33,0.43,1.89,0.95
0.83,3.73,0.94,1.22,0.62,3.48,3.32,4.52,1.79,4.99,2.44,1.06,0.33,0.45,0.92,0.55,0.97,2.2,0.63
0.99,4.23,0.48,1.04,1.88,3.18,2.36,1.46,2.49,4.52,2.4,1.13,0.58,0.89,0.92,0.25,0.58,1.91,0.55
0.5,3.77,0.31,1.55,1.33,3.19,1.67,3.66,2.19,4.46,2.45,1.11,0.39,0.69,0.76,0.36,0.32,2.21,0.55
0.46,3.88,1.06,1.12,0.85,3.1,3.73,0.91,2.42,5.14,2.42,1.11,0.65,0.59,0.83,0.24,0.49,2.29,0.55
0.94,3.76,0.28,1.17,1.84,3.22,3.51,0.84,2.99,5.36,2.45,1.19,0.43,0.52,0.91,0.39,0.67,2.15,0.81
0.98,3.77,0.74,1.1,1.44,3.1,2.21,2.09,1.99,5.19,2.55,1.19,0.58,0.48,0.99,0.35,0.68,1.84,0.56
0.81,3.66,0.61,1.18,1.78,2.89,1.24,0.78,5.1,5.1,2.77,0.95,0.72,0.64,0.73,0.28,0.66,1.75,0.86
1.2,4.04,0.58,1.7,1.36,3.06,2.16,3.03,2.05,4.83,3.04,0.96,0.35,0.52,0.88,0.59,0.34,2.06,0.9
0.72,3.71,0.52,1.2,1.8,2.94,2.37,0.66,2.49,5.21,2.07,1.11,0.44,0.26,1.11,0.58,0.51,4.08,0.94
0.77,4.17,0.57,1.45,1.39,3.1,2.09,3.23,1.73,5.02,2.33,1.28,0.53,0.66,0.84,0.3,0.65,1.74,0.58
0.9,4,0.68,1.28,1.54,3.41,2.29,0.81,2.63,5.9,2.58,1.32,0.36,0.56,0.88,0.46,0.36,4.02,0.85
0.76,4.34,1.14,0.58,1.57,3.12,0.92,1.66,2.26,4.99,2.54,1.21,0.5,0.49,0.94,0.35,0.91,2.19,0.61
0.82,4.05,0.9,1.26,1.74,2.97,2.65,1.94,2.59,5.25,2.71,0.99,0.6,0.76,0.87,0.19,0.57,2.45,0.96
0.99,4.28,0.61,0.94,3.6,3.37,2.92,1.06,1.74,5.1,2.44,0.94,0.56,0.7,0.89,0.42,0.17,2.4,0.91
0.99,4.23,0.48,1.38,1.54,3.17,2.67,1.73,2.29,4.62,2.31,1.24,0.44,0.74,0.8,0.15,0.62,1.99,0.61
0.77,4.17,0.33,1.43,1.64,3.1,1.65,3.18,2.26,4.87,2.31,1.26,0.43,0.48,0.85,0.41,0.7,1.99,0.58
0.71,4.18,0.74,1.33,1.42,5.42,1.24,2.25,2.01,4.45,2.29,1.17,0.49,0.82,0.83,0.5,0.41,2.09,0.66
0.64,3.98,0.73,0.65,1.81,3.25,0.77,0.36,2.3,4.75,2.46,1.04,0.52,0.41,0.85,0.35,0.84,1.78,0.89
0.81,3.66,0.73,1.55,1.29,2.89,1.55,2.83,2.31,5.33,2.7,1.17,0.45,0.87,0.87,0.2,0.86,1.84,0.97
0.74,4.42,0.82,0.94,2.1,3.23,1.33,2.48,3.79,4.8,5.69,1.14,0.43,0.45,0.95,0.37,0.54,2.3,0.93
0.67,4,0.55,1.55,1.03,3.17,2.81,1.05,2.23,5.25,2.57,1.08,0.41,0.61,0.88,0.32,0.6,1.93,0.93
0.32,4.3,0.8,0.65,0.98,2.98,1.94,5.09,1.99,5.35,2.97,1.11,0.75,1.03,0.77,0.41,0.52,2.18,0.64
0.52,4.15,0.55,1.55,1.03,3.17,2.48,1.17,2.38,4.81,2.38,1.11,0.55,0.66,0.93,0.67,0.94,1.8,0.64
0.74,4,0.57,1.22,2.35,3.19,2.77,1.05,1.85,4.34,2.69,1.07,0.38,0.61,0.86,0.43,0.5,1.6,0.66
0.74,4.06,0.77,0.83,1.56,3.38,0.66,2.65,2.77,5.28,2.3,1.27,0.42,0.65,0.96,0.54,0.45,1.44,0.93
0.9,4.15,0.78,1.3,0.66,3.27,2.44,1.48,3.21,5.25,2.94,1,0.28,0.87,0.66,0.45,0.72,1.6,1.08
0.68,4.33,0.6,0.72,2.06,3.06,3.04,2.03,2.02,5.08,2.43,1.17,0.32,0.64,0.86,0.52,0.51,2.19,0.57
1.18,3.98,0.39,1.37,1.46,3.07,2.22,2.36,1.5,5.76,2.76,1.18,0.32,0.73,0.89,0.24,0.4,1.98,0.57
1.15,3.78,0.62,1.04,2.06,3.6,2.09,0.88,2.66,4.87,1.89,1.2,0.35,0.63,0.79,0.18,0.68,1.99,1.08
0.68,4.33,0.6,1.08,1.7,3.06,3.4,0.7,2.31,5.29,2.75,1.21,0.43,0.82,0.77,0.41,0.47,2.21,0.9
1.3,4.85,0.65,0.9,0.42,5.33,5.51,8.05,2.47,5.84,2.3,1.09,0.52,0.74,0.98,0.45,0.38,1.66,0.93
0.39,5.06,0.61,0.77,1.16,5.05,3.1,4.34,4.38,4.69,2.75,1.08,0.41,0.82,0.86,0.48,0.39,1.91,0.84
0.99,4.28,0.84,1.54,2.77,3.37,3.25,0.61,2.46,5.43,3.08,1.09,0.28,0.72,0.91,0.44,0.43,1.59,0.67
0.73,3.98,0.71,1.1,0.64,3.03,2.37,1.24,2.4,5.23,2.55,1.23,0.53,0.76,0.92,0.58,0.49,1.82,0.68
0.73,3.79,0.86,1,1.68,3.08,3.36,1.47,2.02,4.3,2.82,0.97,0.36,0.72,0.93,0.36,0.65,1.91,0.71
0.83,4.24,0.74,1.1,1.5,3.37,4.35,4.23,2.47,5.74,2.56,1.15,0.44,0.52,0.87,0.34,0.63,1.9,0.62
0.5,3.98,0.97,0.31,1.4,3.58,1.95,1.56,1.82,4.27,2.53,1.16,0.58,0.6,0.87,0.33,0.68,1.86,0.71
0.32,3.9,0.55,0.81,1.27,3.52,2.38,1.23,1.86,4.15,2.85,1.11,0.44,0.58,0.77,0.5,0.53,1.78,1.1
1.08,4.49,0.59,0.66,1.45,2.92,3.08,0.74,2.55,5.3,2.35,1,0.46,0.64,0.79,0.36,0.87,1.96,1.08
0.38,4.17,0.73,1.17,1.35,3.43,3.01,0.79,1.98,4.42,2.43,1.04,0.49,0.51,0.95,0.43,0.57,1.76,1.2
0.76,3.77,0.71,0.36,1.85,3.72,1.43,2.19,1.97,4.51,2.58,1.06,0.41,0.59,0.99,0.23,0.97,2.2,0.52
1.21,3.77,0.98,0.64,1.55,3.73,1.05,1.67,2,5.49,2.53,1.04,0.39,0.77,1,0.39,0.45,1.55,0.79
1.15,4.07,0.62,1.07,0.84,3.01,3.39,1.3,1.98,4.48,2.25,1.02,0.36,0.37,1.16,0.47,0.8,1.69,0.78
0.46,3.88,0.74,1.43,0.85,3.1,3.31,0.7,4.23,5.49,2.81,1.06,0.43,0.44,0.9,0.35,0.61,1.96,0.64
0.5,3.77,0.61,1.55,1.03,3.19,2.12,3.73,2.31,5.68,2.68,0.91,0.4,0.51,0.92,0.37,0.62,1.76,0.59
1.2,4.29,0.5,0.99,1.2,3.09,0.91,0.9,3.61,6.04,2.55,1.21,0.37,0.85,0.88,0.48,0.6,2.18,1
1.21,3.77,0.98,1.03,1.15,3.73,1.52,1.63,1.97,5.46,2.26,0.99,0.35,0.73,0.98,0.46,0.46,1.98,0.54
1.04,4.36,0.73,0.54,2,3.96,1.38,1.03,2.21,4.24,2.22,1.06,0.88,0.46,0.85,0.34,0.49,1.69,0.75
0.08,4.28,0.51,0.82,1.16,3.08,3.25,4.08,1.93,4.41,2.7,0.95,0.31,0.65,0.87,0.34,0.64,1.77,0.69
1.15,4.07,0.46,0.86,1.22,2.96,2.85,2.36,2.03,4.23,2.47,1.12,0.33,0.79,0.97,0.5,0.28,1.78,0.82
0.71,3.91,0.71,1.36,0.76,3.05,3.18,0.51,2.72,4.56,2.15,1.07,0.47,0.64,0.9,0.2,0.73,4.02,0.8
0.3,4.06,0.51,1.12,0.86,3.08,3.53,2.04,2.19,5.76,2.22,1.1,0.33,0.7,0.98,0.65,0.68,1.58,0.92
1.14,4.25,0.61,0.92,1.04,3.18,2.8,2.95,2.14,3.73,2.8,1.15,0.28,0.92,0.91,0.6,0.39,1.85,0.59
0.58,3.78,0.71,1.08,1.33,3.25,3.1,1.37,2.11,4.59,2.32,1.32,0.53,0.81,0.93,0.48,0.45,1.68,0.77
0.32,3.9,0.71,1.03,0.89,3.52,2.74,1.43,2.12,5.6,1.6,1.01,0.38,0.69,0.97,0.4,0.75,2.02,0.41
0.45,3.84,1,1.49,1.01,3.39,3.31,2.37,1.88,5.66,2.64,0.86,0.68,0.59,0.87,0.49,0.4,1.83,0.73
0.32,3.85,0.5,1.21,1.78,5.42,1.09,2.64,1.89,5.46,2.33,1.01,0.5,0.75,0.93,0.62,0.52,1.79,0.95
0.58,3.78,0.71,0.92,1.5,3.25,2.78,1.5,2.32,4.32,2.5,1.11,0.35,0.65,0.91,0.23,0.73,1.64,1.26
0.8,4.17,1.34,0.62,1.08,3.37,2.11,1.86,2.04,5.83,2.42,1,0.6,0.54,0.95,0.49,0.6,2.12,0.53
1.14,4.25,0.51,0.67,1.39,3.18,2.45,2.55,2.16,5.39,2.56,0.94,0.4,0.76,1.23,0.46,0.62,1.67,0.47
1.2,4.04,0.45,1.55,1.64,3.06,1.73,3.18,5.64,4.46,2.37,1,0.98,0.61,0.93,0.44,0.4,1.52,0.38
0.35,3.91,0.31,1.25,1.38,3.97,1.55,7.63,1.28,5.36,2.72,1.07,0.54,0.69,0.91,0.34,0.56,4.4,0.55
0.33,4.42,0.54,1.13,1.62,3.36,3.01,0.65,4.44,4.61,2.33,1.36,0.59,0.71,0.91,0.58,0.58,2.09,1.26
1.22,3.98,0.63,0.88,1.19,3.28,2.39,1.35,1.79,5.59,2.43,1.01,0.53,0.77,1.01,0.45,0.29,2.06,0.67
0.38,4.17,0.73,0.9,1.61,3.43,2.64,1.03,1.66,4.75,2.28,1.48,0.54,0.7,0.9,0.26,0.64,1.83,2.02
0.63,4.23,0.57,1.5,1.31,3.11,2.72,3.72,2.09,4.98,2.33,1.09,0.43,0.68,1.34,0.41,0.43,1.75,0.78
0.33,4.25,0.65,1.61,1.96,3.72,3.52,2,1.69,4.6,2.35,1.12,0.54,0.59,0.79,0.49,1.14,1.79,2.02
1.08,3.63,0.83,0.78,1.06,3.2,1.95,0.82,1.91,4.63,2.05,1.04,0.44,0.63,1,0.55,0.55,1.77,0.74
1.22,3.98,0.63,0.88,1.19,3.28,2.63,1.12,2.32,5.63,2.35,0.86,0.49,0.55,0.96,0.39,0.66,2.05,0.48
0.76,3.77,0.71,0.98,1.24,3.71,2.01,1.79,2.18,4.71,2.13,1.1,0.53,0.72,0.95,0.59,0.6,2.56,0.78
0.63,4.23,0.57,1.16,1.65,3.11,2.41,4.17,2.06,4.22,2.78,1.03,0.47,0.78,0.85,0.27,0.71,2.39,0.76
0.84,4.34,0.5,0.87,0.92,3.18,1.85,0.84,2.13,5.32,2.68,0.93,0.38,0.65,0.99,0.48,0.82,2.09,0.62
0.64,3.98,0.73,0.9,1.57,3.25,1.03,1.98,2.18,4.65,2.45,0.99,0.43,0.8,1.49,0.31,0.44,1.9,0.48
0.8,4.17,1.34,0.95,0.75,3.37,2.92,1.52,2.34,5.24,2.95,0.83,0.64,0.62,0.99,0.39,0.45,2.1,0.67
0.39,4.1,0.94,1.6,0.94,3.11,2.29,5.42,1.72,4.67,2.57,0.92,0.44,0.74,0.92,0.36,0.47,2.27,0.82
0.39,4.1,0.62,1.83,1.03,3.11,1.99,5.43,1.77,5.79,1.67,0.98,0.71,0.55,0.99,0.46,0.68,1.66,0.75
0.71,4.42,0.3,1.82,1.43,2.95,2.22,1.82,5.49,4.43,2.49,0.96,0.47,0.57,1.04,0.37,0.67,2.17,0.77
0.81,4.05,0.83,0.89,0.75,3.48,2.67,1.73,2.28,4.62,2.44,0.93,0.54,0.69,0.95,0.4,0.49,1.6,0.75
0.37,3.91,0.53,1.02,1.42,3.25,3.55,2.5,2.13,4.45,2.51,0.8,0.59,0.56,0.96,0.38,0.52,2.14,0.49
0.8,3.99,0.83,1.77,1.38,3.32,1.59,2.55,2.39,5.78,2.91,0.92,0.47,0.47,0.92,0.7,4.08,1.91,0.49
1.08,4.49,0.66,0.85,1.2,2.92,3.12,3.24,2.24,4.7,2.71,0.89,0.6,0.5,1.02,0.52,0.79,2.08,0.46
0.99,3.85,0.91,0.6,1.39,3.11,0.91,4.72,1.87,4.16,2.58,0.73,0.61,0.6,0.91,0.56,0.72,1.59,0.77
0.62,3.82,0.58,0.82,1.25,3.44,2.71,0.64,2.24,4.44,2.29,0.99,0.92,0.55,0.85,0.44,0.59,1.9,0.6
0.81,3.95,0.59,1.18,0.98,3.28,2.67,2.78,2.44,6.37,1.3,0.9,0.47,0.68,0.93,0.78,0.17,1.99,0.56
1.18,3.74,0.49,0.73,1.29,3.43,1.41,1.88,2.22,5.07,2.21,0.98,0.67,0.6,0.96,0.27,0.62,2.32,0.42
0.74,4.51,0.67,1.01,1.27,3.66,4.28,0.91,2.13,5.03,2.37,1.03,0.77,0.39,0.97,0.32,0.68,1.8,0.43
0.76,3.96,0.61,1.56,0.97,3.22,3.31,2.18,1.98,5.71,2.11,0.95,0.96,1.06,0.95,0.35,0.38,1.68,0.77
0.9,4.2,0.84,1.01,1.07,4.42,15.19,1.27,1.82,4.22,2.46,1.08,0.45,0.62,0.92,0.47,0.54,1.85,0.65
0.84,4.34,0.5,0.87,0.92,3.18,2.24,1.28,2.06,5.45,2.25,0.86,0.63,0.69,1.25,0.52,0.5,2.19,0.57
0.33,4.42,0.75,1.16,1.39,3.36,3.42,0.7,6.37,4.3,2.68,0.86,0.92,0.54,0.92,0.35,0.69,2.2,0.76
0.62,3.82,0.58,0.58,1.37,3.55,2.35,0.61,2.21,5.16,2.51,0.97,0.47,0.93,0.92,0.6,0.32,1.64,0.74
0.9,4.19,0.63,0.88,1.41,4.42,14.82,0.47,2.53,4.31,2.51,1.1,0.4,0.91,0.98,0.43,0.76,1.36,0.83
0.45,3.84,1,1.17,1.33,3.39,3.05,1.52,2.16,5.77,2.51,1.29,0.21,0.84,1.01,1.77,0.53,1.85,1.51
0.22,4.04,0.86,0.43,1.36,3.74,2.73,2.7,2.05,5.11,2.5,1.17,0.45,0.47,0.94,0.67,0.43,1.62,0.65
0.6,4.1,0.48,0.91,2.04,3.42,3.13,3.41,2.16,4.29,2.41,0.89,0.68,0.82,0.94,0.48,0.79,1.95,0.63
1.18,3.74,0.49,1.04,0.98,3.43,1.76,2.04,2.34,4.53,3.04,1.22,0.49,0.7,0.93,0.45,0.57,1.68,0.77
1.15,3.78,0.62,1.04,2.06,3.6,1.67,3.29,1.92,5.35,2.71,0.98,0.55,0.54,0.96,0.63,0.54,1.52,1.51
0.52,3.93,1.17,0.86,0.92,3.34,3.12,1.66,2.54,4.15,2.57,1.14,0.47,0.66,0.9,0.78,0.18,1.99,0.62
0.37,3.73,0.68,0.71,0.88,3.53,3.18,0.88,2.12,4.45,2.72,1.08,0.38,0.57,0.97,0.35,0.93,1.82,0.8
0.81,4.03,0.78,0.69,1.35,2.96,1.99,5.24,2.3,4.29,2.41,1.06,0.35,0.79,0.99,0.43,0.6,1.59,1.51
0.38,3.92,0.68,0.67,1.46,3.73,1.15,3.78,2.27,5.07,2.51,1.16,0.37,0.79,0.94,1.2,0.47,1.38,1.1
0.5,3.98,0.97,0.65,1.06,3.58,2.22,1.61,2.31,5.2,2.2,0.85,0.53,1.2,0.92,0.54,0.52,1.72,1.51
0.77,4.22,0.65,0.79,0.51,3.33,2.95,0.54,2.44,4.28,2.49,1.21,0.58,0.52,1.01,0.58,0.31,1.66,1.13
0.74,4,0.57,1.6,1.96,3.19,2.97,3.45,2.51,4.68,2.37,1.15,0.44,0.38,0.87,0.55,0.53,1.46,0.82
0.85,4.17,0.57,0.61,1.22,3.88,1.54,0.7,1.82,4.4,2.55,1.19,0.57,0.35,0.97,0.62,0.39,1.74,1.57
0.85,4.1,0.8,0.75,1.29,3.2,4.07,1.3,1.88,4.29,2.38,1.24,0.5,0.62,0.92,0.94,0.35,1.71,0.96
0.61,4.22,0.48,0.57,1.24,4.12,3.27,0.59,2.68,4.36,1.6,1.1,0.49,0.49,0.93,0.64,0.18,1.61,0.77
0.81,3.95,0.59,1.69,0.47,3.28,2.99,2.72,2.12,5.15,2.5,0.71,0.6,1.05,1.03,0.46,0.6,1.66,1.73
0.56,4.4,0.46,0.8,0.98,3.59,2.08,0.93,2.16,5.47,2.66,1.12,0.44,0.52,0.92,0.74,0.3,1.78,0.77
0.73,3.79,0.86,0.66,2.02,3.08,2.94,2.06,3.3,4.98,2.6,1,0.54,0.54,1.27,0.57,0.53,1.56,1.68
0.42,3.97,0.74,0.52,0.91,3.22,4.83,0.49,2.25,4.87,1.62,1.18,0.47,0.28,0.93,0.56,0.79,1.88,0.67
0.81,4.03,0.78,0.83,1.22,2.96,2.3,5.08,2.33,4.66,2.36,1.1,0.29,0.74,1.03,0.54,0.73,1.64,1.54
0.37,3.91,0.47,0.73,1.77,3.25,3.12,2.31,2.53,4.61,2.25,0.9,0.43,0.76,1.16,1.01,0.95,1.6,1.8
0.52,3.81,0.75,0.82,1.05,3.77,4.86,1.47,1.82,4.25,2.25,1.17,0.48,0.59,0.99,0.51,0.51,1.97,1.46
0.52,3.93,1.17,0.38,1.41,3.34,2.84,2.57,2.15,4.45,2.91,0.92,0.5,0.45,0.98,0.62,0.62,2.27,0.52
0.54,3.93,0.67,0.7,0.51,3.53,16.41,0.83,2.44,4.57,1.84,1.12,0.43,0.61,0.84,0.79,0.12,1.75,0.69
